question_id,question_text,priority,pattern_id,pattern_name,solving_formula,notes,salvageable,simple_explanation
1589,"If a + b + c + d = 63, what's the maximum value of a * b + b * c + c * d?",ðŸ”´,N/A,N/A,N/A,Math optimization; brain teaser,NO,N/A - Too complex or not relevant
1593,"If a vulture's head size were to double, what impact would this have on its survival and adaptation? Use root cause analysis (RCA) to explain.",ðŸ”´,N/A,N/A,N/A,Hypothetical biology; brain teaser,NO,N/A - Too complex or not relevant
1600,"If GPU utilization is low during training, how would you debug and benchmark performance?",ðŸ”´,N/A,N/A,N/A,ML debugging; technical question,NO,N/A - Too complex or not relevant
1601,If I know coding.,ðŸ”´,N/A,N/A,N/A,Incomplete question; unclear,NO,N/A - Too complex or not relevant
1611,"If you could float on water, like a boat, what would you be and why?",ðŸ”´,N/A,N/A,N/A,Creative/abstract question; brain teaser,NO,N/A - Too complex or not relevant
1612,"If you could go to anywhere in the world, where would you go?",ðŸ”´,N/A,N/A,N/A,Personal question; not relevant,NO,N/A - Too complex or not relevant
1615,"If you discovered that your model was exposing sensitive data from its training set, what would you do next?",ðŸ”´,N/A,N/A,N/A,ML security; technical question,NO,N/A - Too complex or not relevant
1633,"If you were to eliminate one USD bill, which would it be and why?",ðŸ”´,N/A,N/A,N/A,Hypothetical policy; brain teaser,NO,N/A - Too complex or not relevant
1653,"Imagine you're part of a team deploying a conversational AI model that can reason across sensitive topics. During internal testing, you discovered that the model usually gives overly confident but ...",ðŸ”´,N/A,N/A,N/A,ML safety; technical question,NO,N/A - Too complex or not relevant
1655,Implement a circular buffer.,ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,YES,Break into steps. Identify data structures needed. Write functions for each operation
1656,Implement a decode and encode function of a general N-ary tree.,ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,YES,Visit nodes in order (left â†’ root â†’ right or root â†’ left â†’ right). Use recursion or stack
1657,Implement a doubly linked list.,ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,YES,"Chain of nodes. Each node points to next. Easy to add/remove, but must traverse to find"
1658,Implement a function to find the minimum number of dice rolls needed to reach the end in a Snakes and Ladders game.,ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,YES,"Greedy: pick best option at each step. Don't look back, just take what's best now"
1659,Implement a function to justify a list of words within a given width.,ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,YES,Break into steps. Identify data structures needed. Write functions for each operation
1660,Implement a function to traverse cell dependencies in an Excel-like spreadsheet and detect circular references between cells.,ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,YES,Break into steps. Identify data structures needed. Write functions for each operation
1661,Implement a hashmap without using any libraries.,ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,YES,Use a lookup table - store things by name so you can find them instantly. Like a phone book: name â†’ number
1662,Implement a JavaScript function for Promise.all().,ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,YES,Break into steps. Identify data structures needed. Write functions for each operation
1663,Implement a k-nearest neighbors algorithm.,ðŸ”´,N/A,N/A,N/A,ML implementation; algorithm,YES,Break into steps. Identify data structures needed. Write functions for each operation
1664,Implement a phrase search in a list of documents.,ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,YES,Break into steps. Identify data structures needed. Write functions for each operation
1665,Implement a queue using stacks.,ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,YES,"First in, first out. Like a line: first person in line is first served"
1666,Implement a red-black tree.,ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,NO,N/A - Too complex or not relevant
1667,Implement a search algorithm for multiple records using backtracking.,ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,YES,"Try a path, if it fails, go back and try another. Like solving a maze"
1668,Implement a SQL parser that converts raw SQL strings into programming objects or ORM primitives.,ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,NO,N/A - Too complex or not relevant
1669,"Implement a string sorting algorithm, treating digits as numbers.",ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,YES,"Arrange items in order. Compare pairs, swap if needed. Many ways: quick sort, merge sort"
1670,Implement an in-place merge of two sorted arrays.,ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,YES,"Binary search: cut problem in half each time. Compare middle with target, eliminate half"
1671,"Implement an iterator class that supports next, hasNext, getState, and setState, then extend it to treat a list of iterators as one continuous iterator with a global index.",ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,YES,Break into steps. Identify data structures needed. Write functions for each operation
1672,Implement an LRU cache with serialization and evolving constraints.,ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,YES,Break into steps. Identify data structures needed. Write functions for each operation
1673,Implement inorder traversal for an N-ary tree.,ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,YES,Visit nodes in order (left â†’ root â†’ right or root â†’ left â†’ right). Use recursion or stack
1674,Implement k-means clustering.,ðŸ”´,N/A,N/A,N/A,ML implementation; algorithm,YES,Break into steps. Identify data structures needed. Write functions for each operation
1675,Implement LRU Cache.,ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,YES,Break into steps. Identify data structures needed. Write functions for each operation
1676,Implement merge-sort,ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,YES,"Arrange items in order. Compare pairs, swap if needed. Many ways: quick sort, merge sort"
1677,Implement the memcpy() function in C.,ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,YES,Break into steps. Identify data structures needed. Write functions for each operation
1678,Implement the power function without using pow method or or exponentiation operator.,ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,YES,Break into steps. Identify data structures needed. Write functions for each operation
1679,Implement Trie,ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,YES,Tree for strings. Each level = one character. Fast prefix search
1680,Implement wildcard pattern matching for a string (s) and a pattern (p) with '?' and '*' in a way that covers the entire input string.,ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,YES,"Work with text. Compare characters, find patterns, extract parts"
1681,"Improve a given system with your specialization: recommendations, natural language processing, or computer vision.",ðŸ”´,N/A,N/A,N/A,ML implementation; technical question,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)"
1697,"In the transformer architecture, what makes the decoder different from the encoder?",ðŸ”´,N/A,N/A,N/A,ML theory; technical question,NO,N/A - Too complex or not relevant
1698,In what cases should you use the median instead of the mean?,ðŸ”´,N/A,N/A,N/A,Statistics theory; math question,NO,N/A - Too complex or not relevant
1704,Invert binary tree.,ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,YES,Visit nodes in order (left â†’ root â†’ right or root â†’ left â†’ right). Use recursion or stack
1708,Is this a valid palindrome?,ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,YES,"Use two pointers - one from left, one from right. Compare and move them toward each other"
1710,Koko eating bananas.,ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)"
1712,Lexicographic Grid Travel.,ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,YES,"Graph = nodes connected by edges. Visit neighbors, mark visited. Use queue (BFS) or stack (DFS)"
1713,Linked List Cycle,ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,YES,"Chain of nodes. Each node points to next. Easy to add/remove, but must traverse to find"
1725,Longest Increasing Subsequence,ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,YES,"Use sliding window - expand right until condition met, then shrink left. Like a rubber band"
1730,Maximum Number of Non-Overlapping Substrings,ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,YES,"Use sliding window - expand right until condition met, then shrink left. Like a rubber band"
1731,Maximum Number of Visible Points,ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,YES,"Greedy: pick best option at each step. Don't look back, just take what's best now"
1736,Merge Intervals,ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)"
1737,Merge k sorted linked lists.,ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,YES,"Arrange items in order. Compare pairs, swap if needed. Many ways: quick sort, merge sort"
1738,Merge two sorted linked list,ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,YES,"Arrange items in order. Compare pairs, swap if needed. Many ways: quick sort, merge sort"
1739,Merge two sorted lists,ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,YES,"Arrange items in order. Compare pairs, swap if needed. Many ways: quick sort, merge sort"
1744,Minimum Absolute Difference,ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,YES,"Greedy: pick best option at each step. Don't look back, just take what's best now"
1745,"Modify this PyTorch pseudo-code to perform negative sampling if the pos_ids are known: label #shape=[batch_s, pos_ids] hidden #shape=[batch_s, ch] logits #shape=[ch, C] out=np.dot(logits, hidden(X)...",ðŸ”´,N/A,N/A,N/A,ML implementation; technical question,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)"
1748,Move all zeros to the end of an array.,ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,YES,"Loop through items, check conditions, collect results. Basic: for each item â†’ if condition â†’ act"
1760,Partition an array into two sub-arrays with equal sum.,ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,YES,"Loop through items, check conditions, collect results. Basic: for each item â†’ if condition â†’ act"
1772,Print all combinations of numbers from 1 to n that sum to n.,ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)"
1773,Print all possible solutions to the N-Queens problem.,ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)"
1774,Print all words from a dictionary that can be found on a given Boggle board.,ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,YES,Use a lookup table - store things by name so you can find them instantly. Like a phone book: name â†’ number
1775,Print the left view of a binary tree.,ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,YES,"Use two pointers - one from left, one from right. Compare and move them toward each other"
1776,Print the top view of nodes in a binary tree.,ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,YES,Visit nodes in order (left â†’ root â†’ right or root â†’ left â†’ right). Use recursion or stack
1777,Product of Array Except Self,ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,YES,"Loop through items, check conditions, collect results. Basic: for each item â†’ if condition â†’ act"
1791,Remove Duplicate Emails,ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)"
1792,Reorder linked list.,ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,YES,"Chain of nodes. Each node points to next. Easy to add/remove, but must traverse to find"
1793,Return all unique substrings of a given string.,ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,YES,"Use sliding window - expand right until condition met, then shrink left. Like a rubber band"
1795,Reverse a linked list.,ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,YES,"Use two pointers - one from left, one from right. Compare and move them toward each other"
1796,Reverse a Sentence,ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,YES,"Use two pointers - one from left, one from right. Compare and move them toward each other"
1798,Roman to Integer,ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)"
1799,Rotating the Box,ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)"
1800,Search in rotated sorted array,ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,YES,"Binary search: cut problem in half each time. Compare middle with target, eliminate half"
1801,Serialize and deserialize binary tree,ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,YES,Visit nodes in order (left â†’ root â†’ right or root â†’ left â†’ right). Use recursion or stack
1804,Set Matrix Zeroes,ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)"
1833,Sliding Window Maximum,ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,YES,"Use sliding window - expand right until condition met, then shrink left. Like a rubber band"
1834,Solve a Rummy Deck (12-card hand).,ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)"
1835,"Solve John Conway's ""Game of Life"".",ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)"
1836,Sort a binary array in linear time.,ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,YES,"Arrange items in order. Compare pairs, swap if needed. Many ways: quick sort, merge sort"
1837,Sort a list of natural numbers and their squares in the most efficient way possible.,ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,YES,"Arrange items in order. Compare pairs, swap if needed. Many ways: quick sort, merge sort"
1838,Sort a nearly sorted (or K sorted) array.,ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,YES,"Arrange items in order. Compare pairs, swap if needed. Many ways: quick sort, merge sort"
1839,Sort Colors,ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,YES,"Arrange items in order. Compare pairs, swap if needed. Many ways: quick sort, merge sort"
1840,Split an array into equal sum subarrays,ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,YES,"Use sliding window - expand right until condition met, then shrink left. Like a rubber band"
1844,Squares of sorted array,ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,YES,"Binary search: cut problem in half each time. Compare middle with target, eliminate half"
1845,Sudoku Solver,ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)"
1848,Suppose your generative model needs to process very long inputs that exceed typical context limits. How would you approach managing or compressing that information effectively?,ðŸ”´,N/A,N/A,N/A,ML implementation; technical question,NO,N/A - Too complex or not relevant
1860,Tell me about a machine learning project you worked on and its outcome.,ðŸ”´,N/A,N/A,N/A,ML project; technical question,NO,N/A - Too complex or not relevant
1861,Tell me about a machine learning project you worked on.,ðŸ”´,N/A,N/A,N/A,ML project; technical question,NO,N/A - Too complex or not relevant
1862,Tell me about a machine learning research topic you find interesting.,ðŸ”´,N/A,N/A,N/A,ML research; technical question,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)"
1870,Tell me about a project where you applied the CAP theorem.,ðŸ”´,N/A,N/A,N/A,System design theory; technical question,NO,N/A - Too complex or not relevant
1885,Tell me about a system design problem you solved with machine learning.,ðŸ”´,N/A,N/A,N/A,ML system design; technical question,NO,N/A - Too complex or not relevant
2116,Tell me about your day as a software engineer.,ðŸ”´,N/A,N/A,N/A,Technical role description; not relevant for data analyst,NO,N/A - Too complex or not relevant
2119,Tell me about your experience with computer vision.,ðŸ”´,N/A,N/A,N/A,ML specialization; technical question,NO,N/A - Too complex or not relevant
2121,Tell me about your experience with Java.,ðŸ”´,N/A,N/A,N/A,Programming language; technical question,NO,N/A - Too complex or not relevant
2122,Tell me about your experience with JavaScript.,ðŸ”´,N/A,N/A,N/A,Programming language; technical question,NO,N/A - Too complex or not relevant
2123,Tell me about your experience with natural language processing.,ðŸ”´,N/A,N/A,N/A,ML specialization; technical question,NO,N/A - Too complex or not relevant
2125,Tell me about your experience with React.,ðŸ”´,N/A,N/A,N/A,Programming framework; technical question,NO,N/A - Too complex or not relevant
2126,Tell me about your experience with RxJava.,ðŸ”´,N/A,N/A,N/A,Programming framework; technical question,NO,N/A - Too complex or not relevant
2127,Tell me about your experience with TypeScript.,ðŸ”´,N/A,N/A,N/A,Programming language; technical question,NO,N/A - Too complex or not relevant
2152,Tell us about one of your trips.,ðŸ”´,N/A,N/A,N/A,Personal question; not relevant,NO,N/A - Too complex or not relevant
2165,Top k frequent elements,ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,YES,Count how many times each thing appears. Use hash map: thing â†’ count++. Then find the biggest counts
2169,Transform a flat array of objects into a nested list.,ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,YES,"Loop through items, check conditions, collect results. Basic: for each item â†’ if condition â†’ act"
2170,Transform an input string into a target tokenized sequence using a tree/graph-based algorithm. Embeddings must be simulated (no ML models allowed). Validate the final output.,ðŸ”´,N/A,N/A,N/A,ML implementation; technical question,YES,Visit nodes in order (left â†’ root â†’ right or root â†’ left â†’ right). Use recursion or stack
2176,Valid Parentheses,ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,YES,"Use a stack - last opened must be first closed. Like stacking plates: last in, first out"
2177,Validate a numeronym.,ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)"
2178,Vertical Traversal of a Binary Tree,ðŸ”´,N/A,N/A,N/A,Coding implementation; algorithm,YES,Visit nodes in order (left â†’ root â†’ right or root â†’ left â†’ right). Use recursion or stack
2191,What activities or strategies do you use to keep yourself motivated and interested in coding?,ðŸ”´,N/A,N/A,N/A,Coding motivation; not relevant for data analyst,NO,N/A - Too complex or not relevant
2195,What are common linear regression problems?,ðŸ”´,N/A,N/A,N/A,ML theory; technical question,NO,N/A - Too complex or not relevant
2200,What are some effective loss functions for computer vision models?,ðŸ”´,N/A,N/A,N/A,ML theory; technical question,NO,N/A - Too complex or not relevant
2210,What are the differences between RAM and ROM?,ðŸ”´,N/A,N/A,N/A,Hardware theory; technical question,NO,N/A - Too complex or not relevant
2211,What are the differences between single core and multicore processors?,ðŸ”´,N/A,N/A,N/A,Hardware theory; technical question,NO,N/A - Too complex or not relevant
2212,What are the different types of machine learning?,ðŸ”´,N/A,N/A,N/A,ML theory; technical question,NO,N/A - Too complex or not relevant
2213,What are the different types of software testing?,ðŸ”´,N/A,N/A,N/A,Software testing theory; technical question,NO,N/A - Too complex or not relevant
2216,What are the key concepts and operations associated with trees?,ðŸ”´,N/A,N/A,N/A,Data structure theory; technical question,YES,Visit nodes in order (left â†’ root â†’ right or root â†’ left â†’ right). Use recursion or stack
2223,What are the major differences between Java and Go?,ðŸ”´,N/A,N/A,N/A,Programming language comparison; technical question,NO,N/A - Too complex or not relevant
2241,What are virtual functions?,ðŸ”´,N/A,N/A,N/A,OOP theory; technical question,NO,N/A - Too complex or not relevant
2280,What does your confidence level mean when building a confidence interval?,ðŸ”´,N/A,N/A,N/A,Statistics theory; math question,YES,Break into steps. Identify data structures needed. Write functions for each operation
2302,What happens when the JVM Garbage Collector releases a property static of a class?,ðŸ”´,N/A,N/A,N/A,JVM internals; technical question,NO,N/A - Too complex or not relevant
2307,What is a front-end assignment?,ðŸ”´,N/A,N/A,N/A,Front-end development; technical question,NO,N/A - Too complex or not relevant
2308,What is a full-stack developer?,ðŸ”´,N/A,N/A,N/A,Developer role; technical question,YES,"Last in, first out. Like a stack of plates: add to top, remove from top"
2312,What is a perceptron?,ðŸ”´,N/A,N/A,N/A,ML theory; technical question,NO,N/A - Too complex or not relevant
2322,What is encapsulation?,ðŸ”´,N/A,N/A,N/A,OOP theory; technical question,NO,N/A - Too complex or not relevant
2323,What is Object Oriented Programming (OOP)?,ðŸ”´,N/A,N/A,N/A,OOP theory; technical question,NO,N/A - Too complex or not relevant
2324,"What is overfitting or underfitting? Which models are most likely to experience this, and why?",ðŸ”´,N/A,N/A,N/A,ML theory; technical question,YES,"Model memorizes training data too well, fails on new data. Fix: more data, simpler model, regularization"
2334,What is the difference between inheritance and composition?,ðŸ”´,N/A,N/A,N/A,OOP theory; technical question,NO,N/A - Too complex or not relevant
2335,"What is the difference between multiprogramming, time-sharing, and multi-processing?",ðŸ”´,N/A,N/A,N/A,OS theory; technical question,NO,N/A - Too complex or not relevant
2340,What is the important mechanism that happens within Random Forest and what does bootstrapping do in this algorithm?,ðŸ”´,N/A,N/A,N/A,ML theory; technical question,NO,N/A - Too complex or not relevant
2341,What is the limit of the ratio of two consecutive Fibonacci numbers as the sequence progresses?,ðŸ”´,N/A,N/A,N/A,Math proof; brain teaser,NO,N/A - Too complex or not relevant
2361,What is your experience with machine learning?,ðŸ”´,N/A,N/A,N/A,ML experience; technical question,NO,N/A - Too complex or not relevant
2390,What methods or metrics did you use to evaluate how well your LLM performs?,ðŸ”´,N/A,N/A,N/A,ML evaluation; technical question,NO,N/A - Too complex or not relevant
2392,What metrics did you use to train and evaluate your models?,ðŸ”´,N/A,N/A,N/A,ML metrics; technical question,NO,N/A - Too complex or not relevant
2393,What metrics do you monitor after deploying a machine learning model?,ðŸ”´,N/A,N/A,N/A,ML monitoring; technical question,NO,N/A - Too complex or not relevant
2402,What metrics would you track to evaluate the performance of your ML pipeline?,ðŸ”´,N/A,N/A,N/A,ML pipeline metrics; technical question,NO,N/A - Too complex or not relevant
2448,What techniques can be used to optimize write performance from memory to disk?,ðŸ”´,N/A,N/A,N/A,System optimization; technical question,NO,N/A - Too complex or not relevant
2449,What testing methodologies are commonly used to ensure reliability and performance of AI models in production environments?,ðŸ”´,N/A,N/A,N/A,ML testing; technical question,NO,N/A - Too complex or not relevant
2453,What trends and challenges are in your ML specialty?,ðŸ”´,N/A,N/A,N/A,ML trends; technical question,NO,N/A - Too complex or not relevant
2481,What's a memory leak and how can we avoid it?,ðŸ”´,N/A,N/A,N/A,Memory management; technical question,NO,N/A - Too complex or not relevant
2488,What's the difference between LangGraph and LangSmith?,ðŸ”´,N/A,N/A,N/A,ML framework comparison; technical question,YES,"Graph = nodes connected by edges. Visit neighbors, mark visited. Use queue (BFS) or stack (DFS)"
2489,What's the effect of adjusting an LLM's context window size?,ðŸ”´,N/A,N/A,N/A,LLM theory; technical question,NO,N/A - Too complex or not relevant
2496,What's your approach to prompt engineering?,ðŸ”´,N/A,N/A,N/A,Prompt engineering; ML technical question,NO,N/A - Too complex or not relevant
2498,What's your experience with 3D graphics?,ðŸ”´,N/A,N/A,N/A,3D graphics; technical question,NO,N/A - Too complex or not relevant
2499,What's your experience with DirectX?,ðŸ”´,N/A,N/A,N/A,DirectX; technical question,NO,N/A - Too complex or not relevant
2500,What's your experience with ray tracing in video games?,ðŸ”´,N/A,N/A,N/A,Ray tracing; technical question,NO,N/A - Too complex or not relevant
2501,What's your experience working with AR and/or VR technology?,ðŸ”´,N/A,N/A,N/A,AR/VR experience; technical question,NO,N/A - Too complex or not relevant
2502,What's your experience working with CUDA?,ðŸ”´,N/A,N/A,N/A,CUDA experience; technical question,NO,N/A - Too complex or not relevant
2527,Where do vanishing gradients occur in a neural network?,ðŸ”´,N/A,N/A,N/A,ML theory; technical question,YES,CNN = good for images (spatial patterns). RNN = good for sequences (time patterns)
2536,Which sorting algorithms use divide and conquer?,ðŸ”´,N/A,N/A,N/A,Algorithm theory; technical question,YES,"Arrange items in order. Compare pairs, swap if needed. Many ways: quick sort, merge sort"
2561,Why did you become a Software Engineer?,ðŸ”´,N/A,N/A,N/A,Career choice; not relevant for data analyst,NO,N/A - Too complex or not relevant
2562,Why did you become an engineer?,ðŸ”´,N/A,N/A,N/A,Career choice; not relevant for data analyst,NO,N/A - Too complex or not relevant
2617,Why is a deep neural network better than a shallow neural network?,ðŸ”´,N/A,N/A,N/A,ML theory; technical question,YES,CNN = good for images (spatial patterns). RNN = good for sequences (time patterns)
2636,"Write a function that converts stack samples into a trace, given example inputs and outputs, in a Google Colab environment.",ðŸ”´,N/A,N/A,N/A,Coding question; implementation required,YES,"Last in, first out. Like a stack of plates: add to top, remove from top"
2637,Write a function that takes an array of integers and checks for duplicate values in any contiguous window of size N.,ðŸ”´,N/A,N/A,N/A,Algorithm question; implementation required,YES,"Use a hash map to remember what you've seen before. Check each item: have I seen this? If yes, it's a duplicate"
2638,Write a function to balance parentheses in a given string by removing the fewest characters possible. Ensure that each opening parenthesis has a corresponding closing parenthesis and each pair is p...,ðŸ”´,N/A,N/A,N/A,Algorithm question; implementation required,YES,"Use a stack - last opened must be first closed. Like stacking plates: last in, first out"
2639,Write a function to check whether a string contains a substring.,ðŸ”´,N/A,N/A,N/A,Coding question; implementation required,YES,"Use sliding window - expand right until condition met, then shrink left. Like a rubber band"
2640,Write a function to do Excel-style operations.,ðŸ”´,N/A,N/A,N/A,Coding question; implementation required,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)"
2641,Write a function to print 1 to n without using a loop.,ðŸ”´,N/A,N/A,N/A,Algorithm question; implementation required,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)"
2642,Write a function to return all prime numbers up to a given number n.,ðŸ”´,N/A,N/A,N/A,Algorithm question; implementation required,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)"
2643,"Write a program that scans the file system to identify and report duplicate files, handling real files, extensions, and file reading operations.",ðŸ”´,N/A,N/A,N/A,Coding question; implementation required,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)"
2644,Write a program to count the frequency of each character in a given text file.,ðŸ”´,N/A,N/A,N/A,Coding question; implementation required,YES,Count how many times each thing appears. Use hash map: thing â†’ count++. Then find the biggest counts
2649,Write functions to serialize and deserialize a list of strings.,ðŸ”´,N/A,N/A,N/A,Coding question; implementation required,YES,"Work with text. Compare characters, find patterns, extract parts"
2650,Write SQL code to publish the Fibonacci series.,ðŸ”´,N/A,N/A,N/A,Algorithm question; Fibonacci is algorithmic,NO,N/A - Too complex or not relevant
2668,"You are given m*n matrix, find if any row, column or diagonal has all boolean = True. Find for diagonals and anti diagonals at 45 degrees",ðŸ”´,N/A,N/A,N/A,Algorithm question; implementation required,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)"
2687,"You have a dataset comprising 1,000 avatar images and 100,000 user descriptions with associated avatar images. Create a model that recommends an image from a new set of 100,000 images for a user de...",ðŸ”´,N/A,N/A,N/A,ML model creation; implementation required,YES,Break into steps. Identify data structures needed. Write functions for each operation
2700,You roll a dice until the total reaches 100 or more. Which appears more often in the rolls: 1 or 6?,ðŸ”´,N/A,N/A,N/A,Brain teaser; probability puzzle,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)"
2737,"You're a PM at Instacart responsible for growing the Business Customers segment. What strategies would you implement to attract and retain businesses such as restaurants, retailers, and offices?",ðŸ”´,N/A,N/A,N/A,Coding/algorithm/ML; implementation required,YES,Break into steps. Identify data structures needed. Write functions for each operation
2764,You're a PM at Spotify. What metrics would you use to decide whether to ship a new song recommendation algorithm?,ðŸ”´,N/A,N/A,N/A,Coding/algorithm/ML; implementation required,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)"
2842,You're given a time-based key-value store that keeps having new key-value pairs added. Implement a windowed average.,ðŸ”´,N/A,N/A,N/A,Coding/algorithm/ML; implementation required,YES,Use a lookup table - store things by name so you can find them instantly. Like a phone book: name â†’ number
2846,You're leading a geographically dispersed team. What strategies and practices would you implement to ensure clear and effective communication?,ðŸ”´,N/A,N/A,N/A,Coding/algorithm/ML; implementation required,YES,"Graph = nodes connected by edges. Visit neighbors, mark visited. Use queue (BFS) or stack (DFS)"
